name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ward_6_stittsville_00000_1_3_percent,5640,0.1668392249667209,47,45.6,2550,0.07543262830942168,33340,58950,31375,70600,9.5,55800,68700,6.6,1080,0.03194793669575507,445,0.013161786453711919,0.01908001774885372,645,0.00961396243159296,325,0.009022333974264163,305,0,0,0.2619434994823251,8855,24790,0.733215025140491,2080,0.08390480032271078,825,0.0334075723830735,23870,0.9665924276169265,20350,0.8240534521158129,11130,0.4899845916795069,1715,0.07550077041602465,0.05354810622551154,1030,0.03046435965690624,3470,0.10264753734654637
ottawa_ward_19_orl_ans_south_navan_00000_1_8_percent,5060,0.13889651386220148,45.7,44.8,2630,0.07219324732363437,35950,55350,33660,64000,11,51700,62150,7.3,1495,0.04103760636837771,475,0.013040494166094716,0.02744990392533626,1000,0.011391710129014548,415,0.014548449080428218,530,0,0,0.37949492176777383,13825,27325,0.7501715854495539,2140,0.07831655992680696,1395,0.051666666666666666,25610,0.9485185185185185,20935,0.7753703703703704,10850,0.43081199126464165,2195,0.08715505261068096,0.06390449438202248,10065,0.27632120796156484,4365,0.11981883063409278
ottawa_ward_11_beacon_hill_cyrville_00000_2_5_percent,6180,0.2279601623017337,48.9,48,3570,0.1316857248247879,26635,48240,23660,53500,17.2,45320,53750,12.1,2215,0.08171923999262129,380,0.014019553587898912,0.035042419771302104,950,0.021763187015861305,590,0.010881593507930653,295,9.221689413500553e-4,25,0.3566949465142014,9670,17045,0.6288507655414131,1835,0.10765620416544441,1610,0.09106334841628959,16070,0.9089366515837104,12560,0.7104072398190046,5940,0.3905325443786982,1440,0.09467455621301775,0.05492115280043502,5140,0.1896329090573695,3255,0.1200663961637772
ottawa_ward_10_gloucester_southgate_00000_2_9_percent,6710,0.17556253270538985,46.7,46,4530,0.1185243328100471,37350,43640,32025,48000,19.9,40480,47880,13.2,4320,0.1130298273155416,1030,0.02694924123495552,0.018184196755625326,695,0.010727367870225013,410,0.0057561486132914706,220,7.849293563579278e-4,30,0.48744113029827313,18630,24790,0.6486981551746697,3175,0.1280758370310609,2855,0.10888634630053394,23360,0.8909229595728452,17525,0.6683829138062548,7355,0.34027295859356926,2425,0.11219060837381448,0.045149911816578486,3065,0.08019361590790162,5290,0.13840920983778127
ottawa_ward_8_college_00000_3_0_percent,9200,0.21865715983363043,48.1,47.2,5805,0.13796791443850268,41315,48640,37845,54250,15,43720,53100,10.6,3320,0.07890671420083185,465,0.01105169340463458,0.02899584076054664,1220,0.013428401663695782,565,0.012715389185977422,535,0.0010695187165775401,45,0.2709447415329768,11400,27665,0.657516339869281,3150,0.11386228086029279,1910,0.07033695452034616,25240,0.9294789173264593,20260,0.7460872767446143,9385,0.38274877650897227,2595,0.10583197389885808,0.052526595744680854,1500,0.035650623885918005,5720,0.13594771241830064
ottawa_ward_5_west_carleton_march_00000_3_1_percent,4345,0.22134488028527763,51,52.8,1470,0.0748853795211411,19380,61200,18280,74700,9.7,58250,73100,7.1,900,0.04584819154355578,80,0.004076433121019108,0.03031074885379521,595,0.012990320937340805,255,0.01553744268976057,305,5.094243504839531e-4,10,0.0695364238410596,1365,13525,0.689171974522293,955,0.07060998151571164,650,0.04878048780487805,12670,0.950844277673546,9905,0.7433395872420263,5405,0.4299920445505171,1520,0.12092283214001591,0.06456140350877193,440,0.022420382165605095,1955,0.09959246051961283
ottawa_ward_2_orl_ans_west_innes_00000_1_7_percent,9730,0.26657534246575343,51.4,52.4,3540,0.09698630136986301,36010,53850,33855,60100,13.6,50880,59400,10.1,1505,0.04122722914669223,175,0.004793863854266539,0.027941377893439256,1020,0.01232707848239967,450,0.013833721408026297,505,5.478701547733187e-4,20,0.20777975619778113,7585,22670,0.6210108204355568,2125,0.0937362152624614,1330,0.057192001720060205,21925,0.9428079982799398,17595,0.7566114814018491,8815,0.4290581650036505,1715,0.08347529812606473,0.049700085689802914,8115,0.22229831529927407,3520,0.09643835616438357
ottawa_ward_22_riverside_south_findlay_creek_00000_1_1_percent,2710,0.11453930684699916,44.5,43.2,1610,0.06804733727810651,23260,58700,21595,70200,9.9,53800,65900,6.3,1140,0.04818258664412511,530,0.022400676246830092,0.017117497886728655,405,0.008875739644970414,210,0.008030431107354184,190,0,0,0.44801352493660185,10600,18260,0.7717666948436179,1620,0.0887185104052574,785,0.04335818834576084,17320,0.9566418116542391,14810,0.8180060756697045,7705,0.46304086538461536,1370,0.08233173076923077,0.04180790960451977,1380,0.058326289095519866,2840,0.12003381234150465
ottawa_ward_21_rideau_jock_00000_1_7_percent,5445,0.25611476952022577,52,52.8,1680,0.07902163687676388,21085,60650,19935,72700,10.6,58700,72300,7.8,815,0.038325887608746764,45,0.0021166509877704608,0.026810912511759172,570,0.013405456255879586,285,0.011288805268109126,240,4.7036688617121356e-4,10,0.05879586077140169,1250,14185,0.6672154280338665,1090,0.07684173422629538,640,0.04602660913340525,13270,0.9543329737504495,10715,0.7705861201006832,5485,0.41886216113020236,1555,0.11874761359297442,0.045454545454545456,490,0.023047977422389464,1910,0.08984007525870179
ottawa_ward_12_rideau_vanier_00000_7_6_percent,7320,0.18834426862215362,44.9,40.8,12485,0.32124019040267593,37885,44800,32960,50440,17.5,40600,48880,12,7915,0.20365367297053905,375,0.0096487842531841,0.042711951627428274,1660,0.02148462627042326,835,0.016081307088640164,625,0.0034735623311462757,135,0.29242248809983273,11365,25315,0.6512734756881914,3635,0.14359075646849695,2330,0.09316273490603759,22675,0.9066373450619752,18640,0.7453018792483007,9525,0.4393450184501845,1915,0.08833025830258302,0.0589456205894562,8615,0.22166473690981603,6535,0.16814614691882157
ottawa_ward_20_osgoode_00000_1_8_percent,4955,0.20889544688026981,50.6,52,1555,0.06555649241146712,23485,58050,22005,69900,10.6,55400,68300,7.6,1020,0.04300168634064081,165,0.006956155143338955,0.030564924114671165,725,0.01475548060708263,350,0.01412310286677909,335,6.323777403035413e-4,15,0.08811129848229342,2090,16515,0.696247892074199,1165,0.07054193157735392,1305,0.07906694940926992,15205,0.9212359890942139,11640,0.7052408361102697,5665,0.3690553745928339,2105,0.13713355048859935,0.03528801245459263,1955,0.08241989881956155,2260,0.09527824620573355
ottawa_ward_24_barrhaven_east_00000_1_7_percent,4930,0.1295833880930477,45.6,46,2530,0.06650019713497174,37380,50880,34185,59000,12.1,47520,57900,7.4,1980,0.05204363254041267,1115,0.02930354796320631,0.018134034165571616,690,0.009461235216819974,360,0.008147174770039421,310,6.57030223390276e-4,25,0.47122207621550594,17930,28425,0.7470433639947438,2835,0.09973614775725594,1555,0.05627940644227289,26070,0.9435396308360477,21770,0.7879116901918205,10950,0.42790152403282533,2210,0.08636186010160218,0.056357388316151204,1680,0.044152431011826546,5490,0.14430279931659876
ottawa_ward_3_barrhaven_west_00000_2_1_percent,5525,0.1511214442013129,46.3,45.2,2590,0.07084245076586433,35940,54850,33405,64300,11.1,52100,63400,7,1705,0.046635667396061266,830,0.022702407002188184,0.018736323851203503,685,0.007658643326039387,280,0.009299781181619256,340,4.1028446389496716e-4,15,0.3971553610503282,14520,26675,0.7295227676740051,2500,0.09372071227741331,1050,0.038881688576189594,25955,0.9611183114238104,21500,0.7961488613219774,10985,0.4543010752688172,1990,0.08229942100909843,0.06013021830716201,1400,0.038293216630196934,4030,0.11022975929978118
