name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
ottawa_ons2022_south_glengarry_3807_00000_1_7_percent,3975,415,0.10440251572327044,355,0.08930817610062892,2095,0.5270440251572327,0.2779874213836478,0,0.027672955974842768,0.03773584905660377,0.016352201257861635,0.021383647798742137,0,0.025157232704402517,0,0,0,0.11217183770883055,0.09811320754716982,2125,1985,140,1435,60,56,7,48240,53200,46000,52500,13,16,0.630071599045346,0,275,0.06918238993710692,40,0.0761904761904762,115,0.04904051172707889,120,0.10810810810810811,49,54,1105,135,0.15517241379310345,150,65,85,0,110,0,0,2350,0.5904522613065326,235,0.059045226130653265,1530,0.9592476489028213,0,0,35,0.0219435736677116,0,0,25,0.01567398119122257,380,0.19143576826196473,235,0.11838790931989925,0.8878281622911695,0.06896551724137931,100,30,0,25,0,25,0,10,0,0,0,0,0,3880,0.007547169811320755,0,0.006289308176100629,0,0.006289308176100629,0,0.0025157232704402514,0,0,0,0,0,0.9761006289308176,530,0.9906542056074766,0,0,3950,3610,335,155,185,115,70,0,0.9139240506329114,0.084810126582278475,0.039240506329113925,0.04683544303797468,0.02911392405063291,0.017721518987341773,0,3845,2790,1055,200,860,540,305,10,0.7256176853055917,0.2743823146944083,0.05201560468140442,0.22366710013003901,0.14044213263979194,0.07932379713914174,0.002600780234070221
ottawa_ons2022_south_keys_3105_00000_2_1_percent,370,35,0.0945945945945946,75,0.20270270270270271,170,0.4594594594594595,0.25675675675675674,0.09333333333333334,0.32,0,0,0,0,0.26666666666666666,0.04054054054054054,0.15789473684210525,0,0,0.14864864864864866,185,150,35,155,54,44,19,48400,49600,48800,55600,12,17,0.8235294117647058,15,0,0,0,0,0,0,0,0,44,42,95,20,0.2222222222222222,0,0,0,0,120,35,0,160,0.4266666666666667,10,0.02666666666666667,40,0.4444444444444444,30,0.3333333333333333,15,0.16666666666666666,0,0,0,0,60,0.4,10,0.06666666666666667,1,0,100,0,20,20,0,40,0,0,0,0,0,0,0,275,0,0.05333333333333334,0.05333333333333334,0,0.10666666666666667,0,0,0,0,0,0,0,0.7333333333333333,40,0.6666666666666666,20,0.3333333333333333,375,345,25,20,0,0,0,0,0.92,0.06666666666666667,0.05333333333333334,0,0,0,0,370,245,125,85,40,0,0,25,0.6621621621621622,0.33783783783783783,0.22972972972972974,0.10810810810810811,0,0,0.06756756756756757
ottawa_ons2022_south_stormont_3808_00000_1_8_percent,2355,335,0.14225053078556263,130,0.055201698513800426,1330,0.564755838641189,0.24203821656050956,0,0.016985138004246284,0.036093418259023353,0.01910828025477707,0.010615711252653927,0,0.025477707006369428,0,0,0,0.12452830188679245,0.04883227176220807,1220,1150,65,800,60,57,5,44080,46120,43400,47920,15,19,0.6339622641509434,0,140,0.059447983014861996,0,0,80,0.05776173285198556,40,0.07079646017699115,47,52,570,55,0.11,85,45,25,0,40,0,0,900,0.3821656050955414,60,0.025477707006369428,925,0.9946236559139785,0,0,10,0.010752688172043012,0,0,0,0,220,0.19130434782608696,140,0.12173913043478261,0.879245283018868,0.0967741935483871,60,10,20,0,0,0,25,0,0,0,0,0,0,2295,0.004246284501061571,0.008492569002123142,0,0,0,0.010615711252653927,0,0,0,0,0,0,0.9745222929936306,405,1,0,0,2335,2150,180,50,135,115,20,0,0.9207708779443254,0.07708779443254818,0.021413276231263382,0.057815845824411134,0.04925053533190578,0.008565310492505354,0,2250,1575,675,110,565,485,75,0,0.7,0.3,0.04888888888888889,0.2511111111111111,0.21555555555555556,0.03333333333333333,0
ottawa_ons2022_stittsville_3106_00000_1_1_percent,2010,480,0.23880597014925373,185,0.09203980099502487,1050,0.5223880597014925,0.14925373134328357,0.03731343283582089,0.11691542288557213,0.029850746268656716,0.012437810945273632,0.014925373134328358,0,0.15920398009950248,0.007462686567164179,0.07142857142857142,0,0.03333333333333333,0.0472636815920398,1090,1015,75,445,71,66,7,62100,73500,60050,69900,7,9,0.8238095238095238,15,35,0.017412935323383085,0,0,20,0.01694915254237288,0,0,39,40,300,100,0.14184397163120568,60,25,30,0,235,75,0,655,0.32587064676616917,30,0.014925373134328358,400,0.8247422680412371,45,0.09278350515463918,30,0.061855670103092786,0,0,0,0,530,0.5221674876847291,70,0.06896551724137931,0.9666666666666667,0.061855670103092786,320,40,10,100,0,75,50,15,20,0,0,0,0,1690,0.01990049751243781,0.004975124378109453,0.04975124378109453,0,0.03731343283582089,0.024875621890547265,0.007462686567164179,0.009950248756218905,0,0,0,0,0.8407960199004975,445,0.8165137614678899,100,0.1834862385321101,1975,1725,255,230,25,20,0,0,0.8734177215189873,0.1291139240506329,0.11645569620253164,0.012658227848101266,0.010126582278481013,0,0,1920,910,1015,635,380,145,150,85,0.4739583333333333,0.5286458333333334,0.3307291666666667,0.19791666666666666,0.07552083333333333,0.078125,0.044270833333333336
ottawa_ons2022_stittsville_east_3107_00000_1_9_percent,1150,270,0.23478260869565218,205,0.1782608695652174,650,0.5652173913043478,0.02608695652173913,0.06550218340611354,0.31877729257641924,0.021834061135371178,0.008733624454148471,0.017467248908296942,0,0.4366812227074236,0.0782608695652174,0.2465753424657534,0,0.015625,0.04782608695652174,695,610,90,185,79,69,13,58700,67400,59400,69400,6,10,0.84375,90,60,0.05217391304347826,0,0,0,0,0,0,31,30,30,145,0.29,25,10,20,0,365,75,0,485,0.42358078602620086,25,0.021834061135371178,250,0.9090909090909091,15,0.05454545454545454,0,0,0,0,10,0.03636363636363636,320,0.5245901639344263,50,0.08196721311475409,0.984375,0.07272727272727272,500,140,15,205,0,50,0,35,25,25,0,0,10,645,0.1222707423580786,0.013100436681222707,0.17903930131004367,0,0.043668122270742356,0,0.03056768558951965,0.021834061135371178,0.021834061135371178,0,0,0.008733624454148471,0.5633187772925764,280,0.7671232876712328,85,0.2328767123287671,1135,815,320,225,95,30,40,30,0.7180616740088106,0.28193832599118945,0.19823788546255505,0.08370044052863436,0.02643171806167401,0.03524229074889868,0.02643171806167401,1105,205,895,495,400,155,135,110,0.18552036199095023,0.8099547511312217,0.4479638009049774,0.36199095022624433,0.14027149321266968,0.12217194570135746,0.09954751131221719
ottawa_ons2022_stittsville_north_3108_00000_1_2_percent,1205,275,0.22821576763485477,90,0.07468879668049792,690,0.5726141078838174,0.12448132780082988,0.04564315352697095,0.16597510373443983,0.03319502074688797,0.008298755186721992,0.012448132780082987,0,0.1950207468879668,0,0,0,0.043478260869565216,0.06224066390041494,665,625,45,270,71,67,7,60500,69600,57300,69800,7,10,0.7971014492753623,0,50,0.04149377593360996,0,0,20,0.02702702702702703,0,0,38,39,150,85,0.2125,40,10,15,0,200,55,0,405,0.3347107438016529,25,0.02066115702479339,275,0.8208955223880597,20,0.05970149253731343,15,0.04477611940298507,0,0,20,0.05970149253731343,290,0.46774193548387094,35,0.056451612903225805,0.9565217391304348,0.08955223880597014,235,35,45,35,0,35,15,10,10,0,0,20,15,975,0.029045643153526972,0.03734439834024896,0.029045643153526972,0,0.029045643153526972,0.012448132780082987,0.008298755186721992,0.008298755186721992,0,0,0.016597510373443983,0.012448132780082987,0.8091286307053942,270,0.8571428571428571,55,0.1746031746031746,1190,1010,175,85,90,45,10,35,0.8487394957983193,0.14705882352941177,0.07142857142857142,0.07563025210084033,0.037815126050420166,0.008403361344537815,0.029411764705882353,1140,550,590,300,290,110,110,65,0.4824561403508772,0.5175438596491229,0.2631578947368421,0.2543859649122807,0.09649122807017543,0.09649122807017543,0.05701754385964912
ottawa_ons2022_stonebridge_half_moon_bay_3109_00000_3_0_percent,3185,770,0.24175824175824176,490,0.15384615384615385,1705,0.5353218210361067,0.0706436420722135,0.03767660910518053,0.27001569858712715,0.04395604395604396,0.009419152276295133,0.03296703296703297,0,0.4097331240188383,0.04866562009419152,0.19135802469135801,0,0.017595307917888565,0.04709576138147567,1735,1615,115,685,72,67,7,64000,80200,59550,75200,5,8,0.8592375366568915,155,95,0.029780564263322883,45,0.04522613065326633,35,0.017766497461928935,0,0,34,34,225,170,0.1328125,140,30,105,0,860,120,0,1290,0.4043887147335423,155,0.048589341692789965,680,0.85,75,0.09375,10,0.0125,0,0,35,0.04375,800,0.4953560371517028,110,0.06811145510835913,0.9824046920821115,0.08125,1305,90,150,420,0,430,65,25,60,20,0,0,50,1880,0.0282574568288854,0.04709576138147567,0.13186813186813187,0,0.13500784929356358,0.02040816326530612,0.007849293563579277,0.018838304552590265,0.006279434850863423,0,0,0.015698587127158554,0.5902668759811617,720,0.7164179104477612,290,0.2885572139303483,3145,2535,615,495,120,45,55,25,0.8060413354531002,0.19554848966613672,0.1573926868044515,0.03815580286168521,0.014308426073131956,0.017488076311605722,0.00794912559618442,3055,1285,1765,1050,710,185,335,195,0.4206219312602291,0.5777414075286416,0.3436988543371522,0.23240589198036007,0.060556464811783964,0.10965630114566285,0.06382978723404255
ottawa_ons2022_tay_valley_3409_00000_8_9_percent,235,15,0.06382978723404255,25,0.10638297872340426,140,0.5957446808510638,0.2553191489361702,0,0.08695652173913043,0.08695652173913043,0,0.06521739130434782,0,0.06521739130434782,0,NA,0,0.07142857142857142,0.1276595744680851,115,85,30,110,52,39,26,36800,42000,38800,40000,16,23,0.75,0,35,0.14893617021276595,0,NA,30,0.1875,0,0,52,58,60,0,0,20,0,15,0,20,0,0,75,0.3191489361702128,0,0,50,1,0,0,0,0,0,0,0,0,30,0.35294117647058826,0,0,0.9642857142857143,0.4,15,15,0,0,0,0,0,0,0,0,0,0,0,220,0.06521739130434782,0,0,0,0,0,0,0,0,0,0,0,0.9565217391304348,15,1,0,0,230,220,15,0,10,0,10,0,0.9565217391304348,0.06521739130434782,0,0.043478260869565216,0,0.043478260869565216,0,230,120,115,20,95,60,35,0,0.5217391304347826,0.5,0.08695652173913043,0.41304347826086957,0.2608695652173913,0.15217391304347827,0
ottawa_ons2022_the_nation_la_nation_3608_00000_1_4_percent,9085,1715,0.1887727022564667,895,0.09851403412217942,5090,0.5602641717116126,0.15299944964226747,0.001100715465052284,0.015410016510731976,0.04402861860209136,0.015410016510731976,0.02201430930104568,0,0.015410016510731976,0.001651073197578426,0.12,0,0.10117878192534381,0.08200330214639516,5350,5120,235,2015,73,70,4,47400,51040,44800,50640,11,15,0.6218074656188605,15,540,0.05947136563876652,105,0.0525,250,0.043936731107205626,185,0.13309352517985612,40,41,1390,405,0.14862385321100918,400,140,200,0,140,10,0,7885,0.8679141441937259,1325,0.14584479911942763,3565,0.9443708609271523,40,0.010596026490066225,100,0.026490066225165563,10,0.0026490066225165563,60,0.015894039735099338,1345,0.2626953125,885,0.1728515625,0.8978388998035364,0.07947019867549669,140,0,0,75,15,15,10,0,0,0,0,0,10,8945,0,0,0.00825536598789213,0.001651073197578426,0.001651073197578426,0.001100715465052284,0,0,0,0,0,0.001100715465052284,0.9845899834892681,2040,1,0,0,9015,8345,670,270,400,350,50,0,0.9256794231835829,0.07432057681641709,0.029950083194675542,0.044370493621741544,0.03882418191902385,0.005546311702717693,0,8540,5845,2695,845,1855,1615,225,0,0.6844262295081968,0.3155737704918033,0.09894613583138173,0.21721311475409835,0.18911007025761123,0.026346604215456676,0
ottawa_ons2022_trend_arlington_3110_00000_2_8_percent,470,75,0.1595744680851064,60,0.1276595744680851,260,0.5531914893617021,0.1702127659574468,0,0.2978723404255319,0.031914893617021274,0,0,0,0.2765957446808511,0.031914893617021274,0.14285714285714285,0,0.12,0.06382978723404255,270,245,30,125,69,63,11,52600,56600,49600,54800,13,16,0.74,15,0,0,0,0,0,0,0,0,40,38,80,0,0,15,0,0,0,140,0,0,170,0.3655913978494624,15,0.03225806451612903,105,0.75,30,0.21428571428571427,0,0,0,0,0,0,105,0.4375,10,0.041666666666666664,0.9,0.10714285714285714,130,0,10,50,0,20,35,0,0,0,0,0,10,340,0,0.02127659574468085,0.10638297872340426,0,0.0425531914893617,0.07446808510638298,0,0,0,0,0,0.02127659574468085,0.723404255319149,75,0.7894736842105263,20,0.21052631578947367,470,420,50,25,25,0,25,0,0.8936170212765957,0.10638297872340426,0.05319148936170213,0.05319148936170213,0,0.05319148936170213,0,445,245,195,135,65,25,35,0,0.550561797752809,0.43820224719101125,0.30337078651685395,0.14606741573033707,0.056179775280898875,0.07865168539325842,0
ottawa_ons2022_vanier_north_3111_00000_7_0_percent,3955,495,0.12515802781289506,390,0.0986093552465234,2260,0.5714285714285714,0.20606826801517067,0.04677623261694058,0.15170670037926676,0.04298356510745891,0.015170670037926675,0.025284450063211124,0,0.24146649810366624,0.04804045512010114,0.34545454545454546,0,0.13082039911308205,0.23261694058154236,2005,1835,175,1450,58,53,9,44920,48680,41640,48600,15,19,0.6740576496674058,190,590,0.14917825537294563,150,0.24793388429752067,360,0.1422924901185771,90,0.11042944785276074,44,43,815,330,0.4024390243902439,170,60,100,0,600,185,0,2690,0.6810126582278481,460,0.11645569620253164,755,0.668141592920354,195,0.17256637168141592,95,0.084070796460177,50,0.04424778761061947,30,0.02654867256637168,700,0.3814713896457766,200,0.10899182561307902,0.8691796008869179,0.07964601769911504,955,15,30,765,10,70,15,15,0,15,10,0,15,3000,0.0037926675094816687,0.007585335018963337,0.1934260429835651,0.0025284450063211127,0.017699115044247787,0.0037926675094816687,0.0037926675094816687,0,0.0037926675094816687,0.0025284450063211127,0,0.0037926675094816687,0.7585335018963337,580,0.943089430894309,40,0.06504065040650407,3910,3345,565,420,145,30,70,50,0.8554987212276215,0.1445012787723785,0.10741687979539642,0.0370843989769821,0.0076726342710997444,0.017902813299232736,0.01278772378516624,3800,2050,1755,925,825,170,275,380,0.5394736842105263,0.4618421052631579,0.24342105263157895,0.21710526315789475,0.04473684210526316,0.07236842105263158,0.1
ottawa_ons2022_vanier_south_3112_00000_6_9_percent,2965,230,0.0775716694772344,290,0.09780775716694773,1490,0.5025295109612141,0.32377740303541314,0.11973018549747048,0.24957841483979765,0.03709949409780776,0.01517706576728499,0.02023608768971332,0,0.3102866779089376,0.08263069139966273,0.3656716417910448,0,0.1414141414141414,0.33389544688026984,1405,1225,185,1330,51,45,13,38920,38320,35360,38560,21,27,0.6262626262626263,245,665,0.224283305227656,95,0.34545454545454546,330,0.1907514450867052,240,0.25,50,54,960,170,0.4,110,45,60,0,740,355,0,1970,0.6644182124789207,415,0.1399662731871838,535,0.6257309941520468,200,0.23391812865497075,85,0.09941520467836257,15,0.017543859649122806,20,0.023391812865497075,375,0.30612244897959184,150,0.12244897959183673,0.8585858585858586,0.05847953216374269,920,0,0,785,0,70,35,10,0,0,0,0,0,2050,0,0,0.26475548060708265,0,0.023608768971332208,0.011804384485666104,0.003372681281618887,0,0,0,0,0,0.6913996627318718,265,0.9298245614035088,15,0.05263157894736842,2955,2540,420,275,145,25,65,55,0.8595600676818951,0.14213197969543148,0.09306260575296109,0.049069373942470386,0.008460236886632826,0.021996615905245348,0.018612521150592216,2900,1480,1420,675,745,105,245,400,0.5103448275862069,0.4896551724137931,0.23275862068965517,0.25689655172413794,0.03620689655172414,0.08448275862068966,0.13793103448275862
ottawa_ons2022_vars_3113_00000_1_2_percent,1475,215,0.14576271186440679,190,0.1288135593220339,835,0.5661016949152542,0.15593220338983052,0,0.013559322033898305,0.06440677966101695,0.04067796610169491,0.020338983050847456,0,0.020338983050847456,0,0,0,0.0658682634730539,0.05423728813559322,850,820,30,405,68,65,4,52200,59300,49800,58600,9,11,0.6646706586826348,0,75,0.05084745762711865,0,0,35,0.03684210526315789,30,0.1276595744680851,42,46,230,60,0.13333333333333333,95,60,30,0,20,0,0,1145,0.7762711864406779,95,0.06440677966101695,530,0.9137931034482759,0,0,35,0.0603448275862069,0,0,15,0.02586206896551724,235,0.2883435582822086,100,0.12269938650306748,0.9341317365269461,0.017241379310344827,30,0,0,20,0,0,0,0,0,0,0,0,0,1450,0,0,0.013559322033898305,0,0,0,0,0,0,0,0,0,0.9830508474576272,295,1,0,0,1460,1320,140,110,30,10,20,0,0.9041095890410958,0.0958904109589041,0.07534246575342465,0.02054794520547945,0.00684931506849315,0.0136986301369863,0,1400,1085,310,170,140,95,45,0,0.775,0.22142857142857142,0.12142857142857143,0.1,0.06785714285714285,0.03214285714285714,0
ottawa_ons2022_waterridge_village_3114_00000_5_0_percent,985,215,0.2182741116751269,85,0.08629441624365482,555,0.5634517766497462,0.14720812182741116,0.06091370558375635,0.2639593908629442,0.03553299492385787,0.015228426395939087,0.02030456852791878,0,0.4010152284263959,0.1116751269035533,0.4782608695652174,0,0.07339449541284404,0.16243654822335024,545,510,35,235,70,66,6,55100,64600,51900,63200,11,14,0.8165137614678899,110,115,0.11616161616161616,20,0.0851063829787234,80,0.13114754098360656,0,0,38,36,145,100,0.3125,35,15,20,0,260,60,0,660,0.6700507614213198,110,0.1116751269035533,250,0.7575757575757576,45,0.13636363636363635,25,0.07575757575757576,0,0,10,0.030303030303030304,185,0.3627450980392157,25,0.049019607843137254,0.9357798165137615,0.06060606060606061,395,15,0,270,0,70,0,0,0,0,0,0,35,590,0.015228426395939087,0,0.27411167512690354,0,0.07106598984771574,0,0,0,0,0,0,0.03553299492385787,0.5989847715736041,230,1,0,0,970,850,125,75,45,15,35,0,0.8762886597938144,0.12886597938144329,0.07731958762886598,0.04639175257731959,0.015463917525773196,0.03608247422680412,0,920,420,500,300,205,50,80,75,0.45652173913043476,0.5434782608695652,0.32608695652173914,0.22282608695652173,0.05434782608695652,0.08695652173913043,0.08152173913043478
ottawa_ons2022_west_centretown_3115_00000_6_6_percent,1200,110,0.09166666666666666,145,0.12083333333333333,705,0.5875,0.19166666666666668,0.05439330543933055,0.2217573221757322,0.0502092050209205,0.02092050209205021,0.012552301255230125,0,0.28451882845188287,0.05416666666666667,0.325,0.008368200836820083,0.07857142857142857,0.3125,695,585,115,390,64,54,17,43700,49900,40800,49700,12,18,0.7928571428571428,65,295,0.24583333333333332,20,0.16666666666666666,205,0.24260355029585798,75,0.3191489361702128,42,39,230,80,0.5,60,25,15,0,265,65,10,585,0.4895397489539749,50,0.04184100418410042,130,0.5098039215686274,55,0.21568627450980393,40,0.1568627450980392,0,0,30,0.11764705882352941,330,0.5641025641025641,65,0.1111111111111111,0.9214285714285714,0.09803921568627451,340,20,20,205,0,55,10,20,0,0,0,10,0,860,0.016736401673640166,0.016736401673640166,0.17154811715481172,0,0.04602510460251046,0.008368200836820083,0.016736401673640166,0,0,0,0.008368200836820083,0,0.7196652719665272,105,0.84,20,0.16,1195,980,215,135,80,15,50,15,0.8200836820083682,0.1799163179916318,0.11297071129707113,0.06694560669456066,0.012552301255230125,0.04184100418410042,0.012552301255230125,1155,525,625,340,285,55,150,80,0.45454545454545453,0.5411255411255411,0.2943722943722944,0.24675324675324675,0.047619047619047616,0.12987012987012986,0.06926406926406926
ottawa_ons2022_westboro_3116_00000_4_2_percent,1515,155,0.10231023102310231,85,0.056105610561056105,920,0.6072607260726073,0.23102310231023102,0.08250825082508251,0.24422442244224424,0.039603960396039604,0.009900990099009901,0.0297029702970297,0,0.26732673267326734,0.08250825082508251,0.373134328358209,0,0.043243243243243246,0.2871287128712871,825,780,45,540,61,57,6,59950,79400,56250,73000,8,11,0.8648648648648649,125,285,0.1875,50,0.2631578947368421,155,0.15897435897435896,70,0.2028985507246377,47,48,350,90,0.32727272727272727,60,15,45,0,370,125,0,625,0.41254125412541254,110,0.07260726072607261,235,0.7121212121212122,40,0.12121212121212122,35,0.10606060606060606,0,0,20,0.06060606060606061,445,0.5741935483870968,45,0.05806451612903226,0.9513513513513514,0.030303030303030304,405,0,20,275,0,60,0,15,20,10,0,0,0,1110,0,0.013201320132013201,0.18151815181518152,0,0.039603960396039604,0,0.009900990099009901,0.013201320132013201,0.006600660066006601,0,0,0,0.7326732673267327,175,0.875,25,0.125,1505,1235,270,185,80,15,35,35,0.8205980066445183,0.17940199335548174,0.12292358803986711,0.053156146179401995,0.009966777408637873,0.023255813953488372,0.023255813953488372,1480,775,705,345,365,55,170,140,0.5236486486486487,0.47635135135135137,0.23310810810810811,0.24662162162162163,0.037162162162162164,0.11486486486486487,0.0945945945945946
ottawa_ons2022_whitehaven_woodpark_glabar_park_3117_00000_2_7_percent,1180,125,0.1059322033898305,145,0.1228813559322034,585,0.4957627118644068,0.2796610169491525,0.0423728813559322,0.211864406779661,0.029661016949152543,0.00847457627118644,0.0211864406779661,0,0.19915254237288135,0.029661016949152543,0.16666666666666666,0,0.03389830508474576,0.21610169491525424,620,565,55,435,59,54,9,55800,64800,56100,68800,10,13,0.847457627118644,35,75,0.0635593220338983,0,0,40,0.05714285714285714,20,0.06060606060606061,47,49,330,30,0.11320754716981132,35,10,25,0,250,50,0,435,0.3686440677966102,25,0.0211864406779661,210,0.7368421052631579,50,0.17543859649122806,15,0.05263157894736842,0,0,10,0.03508771929824561,285,0.504424778761062,25,0.04424778761061947,0.9576271186440678,0.08771929824561403,235,0,10,125,0,25,20,10,35,0,0,0,0,945,0,0.00847457627118644,0.1059322033898305,0,0.0211864406779661,0.01694915254237288,0.00847457627118644,0.029661016949152543,0,0,0,0,0.8008474576271186,130,0.8125,30,0.1875,1180,1030,150,110,40,30,10,0,0.8728813559322034,0.1271186440677966,0.09322033898305085,0.03389830508474576,0.025423728813559324,0.00847457627118644,0,1150,670,480,230,255,75,95,80,0.5826086956521739,0.41739130434782606,0.2,0.2217391304347826,0.06521739130434782,0.08260869565217391,0.06956521739130435
ottawa_ons2022_whitewater_region_3719_00000_3_1_percent,365,45,0.1232876712328767,25,0.0684931506849315,205,0.5616438356164384,0.273972602739726,0,0.0273972602739726,0.2191780821917808,0.1232876712328767,0.0821917808219178,0,0,0,0,0,0.05128205128205128,0.0958904109589041,140,135,0,185,44,42,0,45200,48800,40000,44400,18,21,0.7692307692307693,0,55,0.14864864864864866,0,0,20,0.09523809523809523,30,0.3157894736842105,48,50,100,0,0,80,45,30,0,10,0,0,170,0.4594594594594595,20,0.05405405405405406,110,1,0,0,0,0,0,0,0,0,20,0.14814814814814814,0,0,0.9487179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,360,330,30,10,20,10,0,0,0.9166666666666666,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776,0,0,355,270,85,15,65,40,10,15,0.7605633802816901,0.23943661971830985,0.04225352112676056,0.18309859154929578,0.11267605633802817,0.028169014084507043,0.04225352112676056
