ONS_ID,name,value,value_rounded
3084,food_resto_num_per_1000_res_plus_buffer,60,60
3085,food_resto_num_per_1000_res_plus_buffer,1.857,1.86
3086,food_resto_num_per_1000_res_plus_buffer,0.525,0.52
3087,food_resto_num_per_1000_res_plus_buffer,1.324,1.32
3088,food_resto_num_per_1000_res_plus_buffer,0.339,0.34
3089,food_resto_num_per_1000_res_plus_buffer,0.799,0.8
3090,food_resto_num_per_1000_res_plus_buffer,0,0
3091,food_resto_num_per_1000_res_plus_buffer,0.634,0.63
3092,food_resto_num_per_1000_res_plus_buffer,0,0
3093,food_resto_num_per_1000_res_plus_buffer,0,0
3094,food_resto_num_per_1000_res_plus_buffer,0,0
3095,food_resto_num_per_1000_res_plus_buffer,0.974,0.97
3097,food_resto_num_per_1000_res_plus_buffer,0,0
3098,food_resto_num_per_1000_res_plus_buffer,0.426,0.43
3099,food_resto_num_per_1000_res_plus_buffer,0,0
3100,food_resto_num_per_1000_res_plus_buffer,0.209,0.21
3101,food_resto_num_per_1000_res_plus_buffer,1.264,1.26
3102,food_resto_num_per_1000_res_plus_buffer,0.606,0.61
3103,food_resto_num_per_1000_res_plus_buffer,0.82,0.82
3104,food_resto_num_per_1000_res_plus_buffer,2.746,2.75
3105,food_resto_num_per_1000_res_plus_buffer,2.158,2.16
3106,food_resto_num_per_1000_res_plus_buffer,0.586,0.59
3107,food_resto_num_per_1000_res_plus_buffer,0.761,0.76
3108,food_resto_num_per_1000_res_plus_buffer,1.089,1.09
3109,food_resto_num_per_1000_res_plus_buffer,0.467,0.47
3110,food_resto_num_per_1000_res_plus_buffer,1.278,1.28
3111,food_resto_num_per_1000_res_plus_buffer,2.001,2
3112,food_resto_num_per_1000_res_plus_buffer,2.048,2.05
3113,food_resto_num_per_1000_res_plus_buffer,0,0
3114,food_resto_num_per_1000_res_plus_buffer,1.463,1.46
3115,food_resto_num_per_1000_res_plus_buffer,9.648,9.65
3116,food_resto_num_per_1000_res_plus_buffer,1.792,1.79
3117,food_resto_num_per_1000_res_plus_buffer,0.787,0.79
0,food_resto_dist_closest_3_popwt,1.41,1.41
3001,food_resto_dist_closest_3_popwt,2.189,2.19
3002,food_resto_dist_closest_3_popwt,1.233,1.23
3003,food_resto_dist_closest_3_popwt,0.931,0.93
3004,food_resto_dist_closest_3_popwt,0.762,0.76
3005,food_resto_dist_closest_3_popwt,1.028,1.03
3006,food_resto_dist_closest_3_popwt,NA,NA
3007,food_resto_dist_closest_3_popwt,0.793,0.79
3008,food_resto_dist_closest_3_popwt,0.875,0.88
3009,food_resto_dist_closest_3_popwt,0.593,0.59
3010,food_resto_dist_closest_3_popwt,1.651,1.65
3011,food_resto_dist_closest_3_popwt,1.255,1.25
3012,food_resto_dist_closest_3_popwt,0.954,0.95
3013,food_resto_dist_closest_3_popwt,0.933,0.93
3014,food_resto_dist_closest_3_popwt,1.335,1.33
3015,food_resto_dist_closest_3_popwt,0.63,0.63
3016,food_resto_dist_closest_3_popwt,0.868,0.87
3017,food_resto_dist_closest_3_popwt,1.323,1.32
3018,food_resto_dist_closest_3_popwt,0.525,0.52
3019,food_resto_dist_closest_3_popwt,NA,NA
3020,food_resto_dist_closest_3_popwt,0.793,0.79
3021,food_resto_dist_closest_3_popwt,4.07,4.07
3022,food_resto_dist_closest_3_popwt,0.714,0.71
3023,food_resto_dist_closest_3_popwt,0.863,0.86
3024,food_resto_dist_closest_3_popwt,0.212,0.21
3025,food_resto_dist_closest_3_popwt,1.312,1.31
3026,food_resto_dist_closest_3_popwt,2.66,2.66
3027,food_resto_dist_closest_3_popwt,0.888,0.89
3028,food_resto_dist_closest_3_popwt,0.713,0.71
3029,food_resto_dist_closest_3_popwt,0.648,0.65
3030,food_resto_dist_closest_3_popwt,NA,NA
3031,food_resto_dist_closest_3_popwt,5.598,5.6
3032,food_resto_dist_closest_3_popwt,1.344,1.34
3033,food_resto_dist_closest_3_popwt,9.487,9.49
3034,food_resto_dist_closest_3_popwt,1.268,1.27
3035,food_resto_dist_closest_3_popwt,1.197,1.2
3036,food_resto_dist_closest_3_popwt,0.951,0.95
3037,food_resto_dist_closest_3_popwt,3.238,3.24
3038,food_resto_dist_closest_3_popwt,5.148,5.15
3039,food_resto_dist_closest_3_popwt,5.62,5.62
3040,food_resto_dist_closest_3_popwt,1.004,1
3041,food_resto_dist_closest_3_popwt,0.803,0.8
3042,food_resto_dist_closest_3_popwt,NA,NA
3043,food_resto_dist_closest_3_popwt,1.149,1.15
3044,food_resto_dist_closest_3_popwt,1.4,1.4
3045,food_resto_dist_closest_3_popwt,0.749,0.75
3046,food_resto_dist_closest_3_popwt,10.233,10.23
3047,food_resto_dist_closest_3_popwt,0.39,0.39
3048,food_resto_dist_closest_3_popwt,0.86,0.86
3049,food_resto_dist_closest_3_popwt,3.339,3.34
3050,food_resto_dist_closest_3_popwt,1.167,1.17
3051,food_resto_dist_closest_3_popwt,2.548,2.55
3052,food_resto_dist_closest_3_popwt,1.601,1.6
3053,food_resto_dist_closest_3_popwt,1.123,1.12
3054,food_resto_dist_closest_3_popwt,0.957,0.96
3055,food_resto_dist_closest_3_popwt,0.399,0.4
3056,food_resto_dist_closest_3_popwt,1.699,1.7
3057,food_resto_dist_closest_3_popwt,NA,NA
3058,food_resto_dist_closest_3_popwt,0.759,0.76
3059,food_resto_dist_closest_3_popwt,0.442,0.44
3060,food_resto_dist_closest_3_popwt,1.641,1.64
3061,food_resto_dist_closest_3_popwt,0.92,0.92
3062,food_resto_dist_closest_3_popwt,10.242,10.24
3063,food_resto_dist_closest_3_popwt,0.623,0.62
3064,food_resto_dist_closest_3_popwt,NA,NA
3065,food_resto_dist_closest_3_popwt,0.554,0.55
3066,food_resto_dist_closest_3_popwt,1.215,1.22
3067,food_resto_dist_closest_3_popwt,0.323,0.32
3068,food_resto_dist_closest_3_popwt,0.233,0.23
3069,food_resto_dist_closest_3_popwt,0.554,0.55
3070,food_resto_dist_closest_3_popwt,2.772,2.77
3071,food_resto_dist_closest_3_popwt,9.449,9.45
3072,food_resto_dist_closest_3_popwt,1.877,1.88
3073,food_resto_dist_closest_3_popwt,6.117,6.12
3074,food_resto_dist_closest_3_popwt,2.152,2.15
3075,food_resto_dist_closest_3_popwt,7.953,7.95
3076,food_resto_dist_closest_3_popwt,5.737,5.74
3077,food_resto_dist_closest_3_popwt,0.527,0.53
3078,food_resto_dist_closest_3_popwt,6.763,6.76
3079,food_resto_dist_closest_3_popwt,0.732,0.73
3080,food_resto_dist_closest_3_popwt,0.961,0.96
3081,food_resto_dist_closest_3_popwt,0.91,0.91
3082,food_resto_dist_closest_3_popwt,0.6,0.6
3083,food_resto_dist_closest_3_popwt,0.55,0.55
3084,food_resto_dist_closest_3_popwt,NA,NA
3085,food_resto_dist_closest_3_popwt,0.719,0.72
3086,food_resto_dist_closest_3_popwt,4.921,4.92
3087,food_resto_dist_closest_3_popwt,0.641,0.64
3088,food_resto_dist_closest_3_popwt,0.777,0.78
3089,food_resto_dist_closest_3_popwt,0.763,0.76
3090,food_resto_dist_closest_3_popwt,1.377,1.38
3091,food_resto_dist_closest_3_popwt,1.327,1.33
3092,food_resto_dist_closest_3_popwt,1.118,1.12
3093,food_resto_dist_closest_3_popwt,1.167,1.17
3094,food_resto_dist_closest_3_popwt,1.884,1.88
3095,food_resto_dist_closest_3_popwt,0.903,0.9
3097,food_resto_dist_closest_3_popwt,1.453,1.45
3098,food_resto_dist_closest_3_popwt,1.206,1.21
3099,food_resto_dist_closest_3_popwt,1.606,1.61
3100,food_resto_dist_closest_3_popwt,1.673,1.67
3101,food_resto_dist_closest_3_popwt,1.191,1.19
3102,food_resto_dist_closest_3_popwt,0.986,0.99
3103,food_resto_dist_closest_3_popwt,1.143,1.14
3104,food_resto_dist_closest_3_popwt,0.338,0.34
3105,food_resto_dist_closest_3_popwt,0.685,0.69
3106,food_resto_dist_closest_3_popwt,1.261,1.26
3107,food_resto_dist_closest_3_popwt,1.643,1.64
3108,food_resto_dist_closest_3_popwt,1.137,1.14
3109,food_resto_dist_closest_3_popwt,2.573,2.57
3110,food_resto_dist_closest_3_popwt,1.119,1.12
3111,food_resto_dist_closest_3_popwt,0.528,0.53
3112,food_resto_dist_closest_3_popwt,0.384,0.38
3113,food_resto_dist_closest_3_popwt,7.725,7.72
3114,food_resto_dist_closest_3_popwt,0.743,0.74
3115,food_resto_dist_closest_3_popwt,0.187,0.19
3116,food_resto_dist_closest_3_popwt,0.544,0.54
3117,food_resto_dist_closest_3_popwt,0.749,0.75
0,food_resto_pct_within_15_mins,0.753,0.75
3001,food_resto_pct_within_15_mins,0,0
3002,food_resto_pct_within_15_mins,0.55,0.55
3003,food_resto_pct_within_15_mins,0.993,0.99
3004,food_resto_pct_within_15_mins,1,1
3005,food_resto_pct_within_15_mins,0.98,0.98
3006,food_resto_pct_within_15_mins,NA,NA
3007,food_resto_pct_within_15_mins,0.953,0.95
3008,food_resto_pct_within_15_mins,0.928,0.93
3009,food_resto_pct_within_15_mins,1,1
3010,food_resto_pct_within_15_mins,0.939,0.94
3011,food_resto_pct_within_15_mins,0.951,0.95
3012,food_resto_pct_within_15_mins,0.761,0.76
3013,food_resto_pct_within_15_mins,0.872,0.87
3014,food_resto_pct_within_15_mins,0.529,0.53
3015,food_resto_pct_within_15_mins,1,1
3016,food_resto_pct_within_15_mins,0.959,0.96
3017,food_resto_pct_within_15_mins,0.857,0.86
3018,food_resto_pct_within_15_mins,1,1
3019,food_resto_pct_within_15_mins,NA,NA
3020,food_resto_pct_within_15_mins,1,1
3021,food_resto_pct_within_15_mins,0.321,0.32
3022,food_resto_pct_within_15_mins,1,1
3023,food_resto_pct_within_15_mins,1,1
3024,food_resto_pct_within_15_mins,1,1
3025,food_resto_pct_within_15_mins,0.498,0.5
3026,food_resto_pct_within_15_mins,0.074,0.07
3027,food_resto_pct_within_15_mins,0.891,0.89
3028,food_resto_pct_within_15_mins,1,1
3029,food_resto_pct_within_15_mins,1,1
3030,food_resto_pct_within_15_mins,NA,NA
3031,food_resto_pct_within_15_mins,0.113,0.11
3032,food_resto_pct_within_15_mins,0.635,0.64
3033,food_resto_pct_within_15_mins,0,0
3034,food_resto_pct_within_15_mins,0.539,0.54
3035,food_resto_pct_within_15_mins,0.649,0.65
3036,food_resto_pct_within_15_mins,0.932,0.93
3037,food_resto_pct_within_15_mins,0.114,0.11
3038,food_resto_pct_within_15_mins,0.154,0.15
3039,food_resto_pct_within_15_mins,0.103,0.1
3040,food_resto_pct_within_15_mins,0.962,0.96
3041,food_resto_pct_within_15_mins,0.986,0.99
3042,food_resto_pct_within_15_mins,NA,NA
3043,food_resto_pct_within_15_mins,0.87,0.87
3044,food_resto_pct_within_15_mins,0.603,0.6
3045,food_resto_pct_within_15_mins,1,1
3046,food_resto_pct_within_15_mins,0.012,0.01
3047,food_resto_pct_within_15_mins,1,1
3048,food_resto_pct_within_15_mins,0.966,0.97
3049,food_resto_pct_within_15_mins,0.239,0.24
3050,food_resto_pct_within_15_mins,0.709,0.71
3051,food_resto_pct_within_15_mins,0,0
3052,food_resto_pct_within_15_mins,0.772,0.77
3053,food_resto_pct_within_15_mins,0.911,0.91
3054,food_resto_pct_within_15_mins,0.993,0.99
3055,food_resto_pct_within_15_mins,1,1
3056,food_resto_pct_within_15_mins,0.718,0.72
3057,food_resto_pct_within_15_mins,NA,NA
3058,food_resto_pct_within_15_mins,1,1
3059,food_resto_pct_within_15_mins,1,1
3060,food_resto_pct_within_15_mins,0.309,0.31
3061,food_resto_pct_within_15_mins,0.961,0.96
3062,food_resto_pct_within_15_mins,0.018,0.02
3063,food_resto_pct_within_15_mins,1,1
3064,food_resto_pct_within_15_mins,NA,NA
3065,food_resto_pct_within_15_mins,1,1
3066,food_resto_pct_within_15_mins,1,1
3067,food_resto_pct_within_15_mins,1,1
3068,food_resto_pct_within_15_mins,1,1
3069,food_resto_pct_within_15_mins,1,1
3070,food_resto_pct_within_15_mins,0.237,0.24
3071,food_resto_pct_within_15_mins,0.006,0.01
3072,food_resto_pct_within_15_mins,0.277,0.28
3073,food_resto_pct_within_15_mins,0.23,0.23
3074,food_resto_pct_within_15_mins,0.454,0.45
3075,food_resto_pct_within_15_mins,0.299,0.3
3076,food_resto_pct_within_15_mins,0.216,0.22
3077,food_resto_pct_within_15_mins,1,1
3078,food_resto_pct_within_15_mins,0.071,0.07
3079,food_resto_pct_within_15_mins,1,1
3080,food_resto_pct_within_15_mins,0.909,0.91
3081,food_resto_pct_within_15_mins,0.906,0.91
3082,food_resto_pct_within_15_mins,1,1
3083,food_resto_pct_within_15_mins,1,1
3084,food_resto_pct_within_15_mins,NA,NA
3085,food_resto_pct_within_15_mins,0.989,0.99
3086,food_resto_pct_within_15_mins,0.321,0.32
3087,food_resto_pct_within_15_mins,1,1
3088,food_resto_pct_within_15_mins,1,1
3089,food_resto_pct_within_15_mins,1,1
3090,food_resto_pct_within_15_mins,0.635,0.64
3091,food_resto_pct_within_15_mins,0.567,0.57
3092,food_resto_pct_within_15_mins,0.861,0.86
3093,food_resto_pct_within_15_mins,0.89,0.89
3094,food_resto_pct_within_15_mins,0,0
3095,food_resto_pct_within_15_mins,0.839,0.84
3097,food_resto_pct_within_15_mins,0.545,0.54
3098,food_resto_pct_within_15_mins,0.9,0.9
3099,food_resto_pct_within_15_mins,0.34,0.34
3100,food_resto_pct_within_15_mins,0.582,0.58
3101,food_resto_pct_within_15_mins,0.793,0.79
3102,food_resto_pct_within_15_mins,0.892,0.89
3103,food_resto_pct_within_15_mins,0.689,0.69
3104,food_resto_pct_within_15_mins,1,1
3105,food_resto_pct_within_15_mins,1,1
3106,food_resto_pct_within_15_mins,0.721,0.72
3107,food_resto_pct_within_15_mins,0.263,0.26
3108,food_resto_pct_within_15_mins,0.841,0.84
3109,food_resto_pct_within_15_mins,0.14,0.14
3110,food_resto_pct_within_15_mins,0.673,0.67
3111,food_resto_pct_within_15_mins,1,1
3112,food_resto_pct_within_15_mins,1,1
3113,food_resto_pct_within_15_mins,0,0
3114,food_resto_pct_within_15_mins,1,1
3115,food_resto_pct_within_15_mins,1,1
3116,food_resto_pct_within_15_mins,1,1
3117,food_resto_pct_within_15_mins,0.957,0.96
0,food_specialty_num_region_plus_buffer,289,289
3001,food_specialty_num_region_plus_buffer,0,0
3002,food_specialty_num_region_plus_buffer,5,5
3003,food_specialty_num_region_plus_buffer,10,10
3004,food_specialty_num_region_plus_buffer,1,1
3005,food_specialty_num_region_plus_buffer,1,1
3006,food_specialty_num_region_plus_buffer,1,1
3007,food_specialty_num_region_plus_buffer,5,5
3008,food_specialty_num_region_plus_buffer,1,1
3009,food_specialty_num_region_plus_buffer,8,8
3010,food_specialty_num_region_plus_buffer,1,1
3011,food_specialty_num_region_plus_buffer,1,1
3012,food_specialty_num_region_plus_buffer,1,1
3013,food_specialty_num_region_plus_buffer,0,0
3014,food_specialty_num_region_plus_buffer,0,0
3015,food_specialty_num_region_plus_buffer,5,5
3016,food_specialty_num_region_plus_buffer,3,3
3017,food_specialty_num_region_plus_buffer,1,1
3018,food_specialty_num_region_plus_buffer,4,4
3019,food_specialty_num_region_plus_buffer,0,0
3020,food_specialty_num_region_plus_buffer,2,2
3021,food_specialty_num_region_plus_buffer,3,3
3022,food_specialty_num_region_plus_buffer,1,1
3023,food_specialty_num_region_plus_buffer,0,0
3024,food_specialty_num_region_plus_buffer,15,15
3025,food_specialty_num_region_plus_buffer,3,3
3026,food_specialty_num_region_plus_buffer,5,5
3027,food_specialty_num_region_plus_buffer,3,3
3028,food_specialty_num_region_plus_buffer,9,9
3029,food_specialty_num_region_plus_buffer,2,2
3030,food_specialty_num_region_plus_buffer,1,1
3031,food_specialty_num_region_plus_buffer,1,1
3032,food_specialty_num_region_plus_buffer,1,1
3033,food_specialty_num_region_plus_buffer,0,0
3034,food_specialty_num_region_plus_buffer,1,1
3035,food_specialty_num_region_plus_buffer,0,0
3036,food_specialty_num_region_plus_buffer,0,0
3037,food_specialty_num_region_plus_buffer,1,1
3038,food_specialty_num_region_plus_buffer,0,0
3039,food_specialty_num_region_plus_buffer,0,0
3040,food_specialty_num_region_plus_buffer,1,1
3041,food_specialty_num_region_plus_buffer,6,6
3042,food_specialty_num_region_plus_buffer,1,1
3043,food_specialty_num_region_plus_buffer,1,1
3044,food_specialty_num_region_plus_buffer,0,0
3045,food_specialty_num_region_plus_buffer,2,2
3046,food_specialty_num_region_plus_buffer,0,0
3047,food_specialty_num_region_plus_buffer,9,9
3048,food_specialty_num_region_plus_buffer,8,8
3049,food_specialty_num_region_plus_buffer,0,0
3050,food_specialty_num_region_plus_buffer,0,0
3051,food_specialty_num_region_plus_buffer,0,0
3052,food_specialty_num_region_plus_buffer,0,0
3053,food_specialty_num_region_plus_buffer,0,0
3054,food_specialty_num_region_plus_buffer,1,1
3055,food_specialty_num_region_plus_buffer,14,14
3056,food_specialty_num_region_plus_buffer,1,1
3057,food_specialty_num_region_plus_buffer,4,4
3058,food_specialty_num_region_plus_buffer,4,4
3059,food_specialty_num_region_plus_buffer,9,9
3060,food_specialty_num_region_plus_buffer,7,7
3061,food_specialty_num_region_plus_buffer,7,7
3062,food_specialty_num_region_plus_buffer,1,1
3063,food_specialty_num_region_plus_buffer,11,11
3064,food_specialty_num_region_plus_buffer,0,0
3065,food_specialty_num_region_plus_buffer,4,4
3066,food_specialty_num_region_plus_buffer,0,0
3067,food_specialty_num_region_plus_buffer,1,1
3068,food_specialty_num_region_plus_buffer,21,21
3069,food_specialty_num_region_plus_buffer,1,1
3070,food_specialty_num_region_plus_buffer,4,4
3071,food_specialty_num_region_plus_buffer,0,0
3072,food_specialty_num_region_plus_buffer,0,0
3073,food_specialty_num_region_plus_buffer,0,0
3074,food_specialty_num_region_plus_buffer,2,2
3075,food_specialty_num_region_plus_buffer,0,0
3076,food_specialty_num_region_plus_buffer,0,0
3077,food_specialty_num_region_plus_buffer,2,2
3078,food_specialty_num_region_plus_buffer,0,0
3079,food_specialty_num_region_plus_buffer,6,6
3080,food_specialty_num_region_plus_buffer,2,2
3081,food_specialty_num_region_plus_buffer,0,0
3082,food_specialty_num_region_plus_buffer,1,1
3083,food_specialty_num_region_plus_buffer,5,5
3084,food_specialty_num_region_plus_buffer,2,2
3085,food_specialty_num_region_plus_buffer,1,1
3086,food_specialty_num_region_plus_buffer,0,0
3087,food_specialty_num_region_plus_buffer,10,10
3088,food_specialty_num_region_plus_buffer,2,2
3089,food_specialty_num_region_plus_buffer,1,1
3090,food_specialty_num_region_plus_buffer,1,1
3091,food_specialty_num_region_plus_buffer,5,5
3092,food_specialty_num_region_plus_buffer,0,0
3093,food_specialty_num_region_plus_buffer,0,0
3094,food_specialty_num_region_plus_buffer,0,0
3095,food_specialty_num_region_plus_buffer,8,8
3097,food_specialty_num_region_plus_buffer,0,0
3098,food_specialty_num_region_plus_buffer,0,0
3099,food_specialty_num_region_plus_buffer,0,0
3100,food_specialty_num_region_plus_buffer,0,0
3101,food_specialty_num_region_plus_buffer,7,7
3102,food_specialty_num_region_plus_buffer,0,0
3103,food_specialty_num_region_plus_buffer,3,3
3104,food_specialty_num_region_plus_buffer,11,11
3105,food_specialty_num_region_plus_buffer,3,3
3106,food_specialty_num_region_plus_buffer,6,6
3107,food_specialty_num_region_plus_buffer,2,2
3108,food_specialty_num_region_plus_buffer,0,0
3109,food_specialty_num_region_plus_buffer,0,0
3110,food_specialty_num_region_plus_buffer,3,3
3111,food_specialty_num_region_plus_buffer,4,4
3112,food_specialty_num_region_plus_buffer,2,2
3113,food_specialty_num_region_plus_buffer,0,0
3114,food_specialty_num_region_plus_buffer,0,0
3115,food_specialty_num_region_plus_buffer,9,9
3116,food_specialty_num_region_plus_buffer,9,9
3117,food_specialty_num_region_plus_buffer,3,3
0,food_specialty_num_per_1000_res_plus_buffer,0.284,0.28
3001,food_specialty_num_per_1000_res_plus_buffer,0,0
3002,food_specialty_num_per_1000_res_plus_buffer,0.644,0.64
3003,food_specialty_num_per_1000_res_plus_buffer,0.697,0.7
3004,food_specialty_num_per_1000_res_plus_buffer,0.129,0.13
3005,food_specialty_num_per_1000_res_plus_buffer,0.15,0.15
3006,food_specialty_num_per_1000_res_plus_buffer,NA,NA
3007,food_specialty_num_per_1000_res_plus_buffer,0.958,0.96
3008,food_specialty_num_per_1000_res_plus_buffer,0.231,0.23
3009,food_specialty_num_per_1000_res_plus_buffer,1.319,1.32
3010,food_specialty_num_per_1000_res_plus_buffer,0.121,0.12
3011,food_specialty_num_per_1000_res_plus_buffer,0.11,0.11
3012,food_specialty_num_per_1000_res_plus_buffer,0.117,0.12
3013,food_specialty_num_per_1000_res_plus_buffer,0,0
3014,food_specialty_num_per_1000_res_plus_buffer,0,0
3015,food_specialty_num_per_1000_res_plus_buffer,0.583,0.58
3016,food_specialty_num_per_1000_res_plus_buffer,0.193,0.19
3017,food_specialty_num_per_1000_res_plus_buffer,0.077,0.08
3018,food_specialty_num_per_1000_res_plus_buffer,0.485,0.48
3019,food_specialty_num_per_1000_res_plus_buffer,0,0
3020,food_specialty_num_per_1000_res_plus_buffer,0.124,0.12
3021,food_specialty_num_per_1000_res_plus_buffer,0.468,0.47
3022,food_specialty_num_per_1000_res_plus_buffer,0.094,0.09
3023,food_specialty_num_per_1000_res_plus_buffer,0,0
3024,food_specialty_num_per_1000_res_plus_buffer,0.47,0.47
3025,food_specialty_num_per_1000_res_plus_buffer,0.255,0.26
3026,food_specialty_num_per_1000_res_plus_buffer,0.347,0.35
3027,food_specialty_num_per_1000_res_plus_buffer,0.248,0.25
3028,food_specialty_num_per_1000_res_plus_buffer,1.354,1.35
3029,food_specialty_num_per_1000_res_plus_buffer,0.347,0.35
3030,food_specialty_num_per_1000_res_plus_buffer,50,50
3031,food_specialty_num_per_1000_res_plus_buffer,0.437,0.44
3032,food_specialty_num_per_1000_res_plus_buffer,0.068,0.07
3033,food_specialty_num_per_1000_res_plus_buffer,0,0
3034,food_specialty_num_per_1000_res_plus_buffer,0.114,0.11
3035,food_specialty_num_per_1000_res_plus_buffer,0,0
3036,food_specialty_num_per_1000_res_plus_buffer,0,0
3037,food_specialty_num_per_1000_res_plus_buffer,0.217,0.22
3038,food_specialty_num_per_1000_res_plus_buffer,0,0
3039,food_specialty_num_per_1000_res_plus_buffer,0,0
